,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
AKAP11,9.59416262295111e-05,0.344525145246507,0.25,0.06,1,11,AKAP11
CDK5RAP2,9.87823321892882e-05,0.362384999534715,0.292,0.077,1,11,CDK5RAP2
DPYD,0.000100764348546158,2.77674987787134,0.25,0.062,1,11,DPYD
TSC22D4,0.000101999857322352,0.672287442862847,0.375,0.121,1,11,TSC22D4
CAPZA11,0.000105001058373097,0.526055779931475,0.458,0.166,1,11,CAPZA1
ATXN1,0.000113449615654381,0.628448971795763,0.333,0.1,1,11,ATXN1
IKBKB,0.000116364047526469,0.526782208488333,0.25,0.062,1,11,IKBKB
CNIH1,0.000124130597750762,0.360467788010046,0.292,0.079,1,11,CNIH1
ADI1,0.000126346969656626,0.523775774192146,0.292,0.08,1,11,ADI1
PAN3,0.000130990318085977,0.356642358914202,0.25,0.061,1,11,PAN3
DENND4C,0.000135609005504062,0.931416951146326,0.25,0.063,1,11,DENND4C
MIA2,0.000140577567574995,0.36587072199542,0.333,0.098,1,11,MIA2
LPCAT1,0.000146820073533247,0.803711198285534,0.25,0.065,1,11,LPCAT1
NUTM2A-AS1,0.000148594626439832,0.536002142917092,0.333,0.101,1,11,NUTM2A-AS1
FBXO33,0.00014997874830201,0.903830173921184,0.333,0.101,1,11,FBXO33
FAM160B1,0.000150450408453023,0.528912701255481,0.292,0.081,1,11,FAM160B1
BPTF1,0.000153811247973005,1.20705915373216,0.708,0.35,1,11,BPTF
STXBP2,0.000161535616695895,0.53644639573409,0.25,0.064,1,11,STXBP2
AC020916.12,0.000164148728200672,9.53625409051054,0.5,0.234,1,11,AC020916.1
SETD5,0.000165748722248306,0.664533434726498,0.333,0.104,1,11,SETD5
GOPC,0.00016658422275169,0.532728065459826,0.375,0.123,1,11,GOPC
ZPR1,0.000168611649757368,0.346625637583377,0.25,0.063,1,11,ZPR1
RABGAP1L,0.000168812269064821,0.402678569861636,0.375,0.122,1,11,RABGAP1L
TAOK1,0.000169775448282161,0.634854885065087,0.333,0.103,1,11,TAOK1
AZIN1,0.00017169414859552,0.824125437756574,0.25,0.066,1,11,AZIN1
MIGA1,0.000172312462704042,0.339471415741007,0.25,0.063,1,11,MIGA1
VPS53,0.000173215309186563,0.679810784153455,0.25,0.065,1,11,VPS53
FBXW7,0.000175670360068209,0.973613930670184,0.375,0.126,1,11,FBXW7
ROCK13,0.000177247134128683,1.32695992808798,0.583,0.302,1,11,ROCK1
AHNAK2,0.000182424198750534,6.55850069384192,0.708,0.408,1,11,AHNAK
APC,0.00018468636990996,0.755923092489318,0.292,0.085,1,11,APC
BRD1,0.000190917864248447,1.8310336468672,0.375,0.14,1,11,BRD1
NUDT3,0.000191186982116716,0.340165719130248,0.25,0.063,1,11,NUDT3
BNIP2,0.000195798922432667,0.952419447551317,0.417,0.15,1,11,BNIP2
PLEKHO1,0.000196910531499299,0.993554444824663,0.333,0.105,1,11,PLEKHO1
CTNNB1,0.000197545423539778,3.07205140447527,0.292,0.087,1,11,CTNNB1
ELMSAN1,0.000198390082701401,0.338610197768065,0.25,0.063,1,11,ELMSAN1
TKT,0.000199814567355115,2.11951511508778,0.458,0.196,1,11,TKT
PHC3,0.000209916566091624,0.978127898226978,0.375,0.128,1,11,PHC3
ARID1B1,0.000237642555209113,1.42116360589822,0.542,0.249,1,11,ARID1B
FAF1,0.000245976539195385,0.341241817946074,0.25,0.065,1,11,FAF1
IL6R,0.000249612406828197,0.474113289053296,0.25,0.065,1,11,IL6R
IGF2R1,0.000259329541630386,1.44231014437522,0.375,0.142,1,11,IGF2R
ZNF791,0.000262975788736679,0.641552325490925,0.292,0.086,1,11,ZNF791
RBM26,0.000275209641530437,0.647855643749864,0.417,0.156,1,11,RBM26
RNF114,0.000280067448245616,0.537444961763422,0.333,0.106,1,11,RNF114
EFHD22,0.000289348584824137,2.02108681732469,0.583,0.284,1,11,EFHD2
BATF,0.000289540157027339,0.321498684441693,0.25,0.065,1,11,BATF
SMG12,0.000296759325382751,1.85968823391475,0.5,0.235,1,11,SMG1
KAT6A1,0.000298690344974143,1.05776769312891,0.5,0.204,1,11,KAT6A
HDGF,0.0003214184989656,1.08603137075256,0.333,0.112,1,11,HDGF
EP300,0.000329918641219029,0.964482107681374,0.333,0.109,1,11,EP300
UVRAG,0.000338142142203964,0.8037628465927,0.292,0.09,1,11,UVRAG
GLS1,0.000339396909145829,1.00268829797034,0.583,0.286,1,11,GLS
PTPRE,0.000350797888615845,2.46504914690177,0.25,0.07,1,11,PTPRE
LRRFIP2,0.000351532665166824,0.657346159194129,0.25,0.069,1,11,LRRFIP2
KRIT1,0.000353965642365276,0.512279849239083,0.25,0.068,1,11,KRIT1
SDCBP,0.000355804995253581,0.505836449701376,0.333,0.108,1,11,SDCBP
TRIM56,0.000372650091750085,0.466031701260079,0.333,0.107,1,11,TRIM56
TMED5,0.000376430625302727,0.652528198693514,0.292,0.089,1,11,TMED5
GNAI21,0.000380963920740068,1.8955839225045,0.625,0.372,1,11,GNAI2
CTSC2,0.000386098719652172,0.409641677077818,0.458,0.189,1,11,CTSC
USP15,0.000389176461903177,2.81479211506464,0.625,0.332,1,11,USP15
PTBP1,0.000393917135614931,0.661854467382215,0.333,0.111,1,11,PTBP1
FLNA,0.000398530342766725,10.4976515261511,0.583,0.333,1,11,FLNA
SOS2,0.000399504884483623,1.62344770550522,0.333,0.111,1,11,SOS2
RBM252,0.000402110418688821,2.58576433055955,0.708,0.394,1,11,RBM25
GABPB1-AS11,0.000414104080526049,1.38626139516021,0.458,0.19,1,11,GABPB1-AS1
AFG3L2,0.000415362039843239,0.496398092596273,0.25,0.069,1,11,AFG3L2
HEXIM1,0.00041663244766247,0.657536068303123,0.25,0.07,1,11,HEXIM1
GRK2,0.000428225413698898,0.292840074588784,0.458,0.174,1,11,GRK2
PARP141,0.00042962065727057,0.730001409831919,0.333,0.113,1,11,PARP14
PRKAR1A,0.000440170490850522,2.57567079410226,0.333,0.112,1,11,PRKAR1A
RERE,0.000442026352845448,2.7851386785479,0.292,0.091,1,11,RERE
KIAA0232,0.000448191168815464,0.644306454665207,0.25,0.07,1,11,KIAA0232
BNIP3L,0.00045545219078411,1.07306692068405,0.333,0.115,1,11,BNIP3L
NAPA,0.00046009161818365,0.339989370724025,0.25,0.068,1,11,NAPA
AC004687.13,0.000488007734048676,0.97174326730863,0.375,0.143,1,11,AC004687.1
CDK132,0.000499459224957239,0.768432454155154,0.458,0.199,1,11,CDK13
PTGER4,0.000500658160789835,0.367220069000136,0.375,0.132,1,11,PTGER4
ARNTL,0.000501364489713537,0.320976200676567,0.25,0.069,1,11,ARNTL
TBC1D22A,0.000506608193601772,0.668739125078033,0.292,0.092,1,11,TBC1D22A
UQCRC1,0.000516218885349831,0.517452166028076,0.25,0.07,1,11,UQCRC1
PRKCB2,0.000518727006678079,2.04771638409244,0.458,0.195,1,11,PRKCB
SMARCA2,0.000533761414204661,0.721302191444215,0.458,0.181,1,11,SMARCA2
ARF5,0.000537154890120463,0.480679945159741,0.417,0.158,1,11,ARF5
GNG21,0.00054096248378923,1.3699123402801,0.458,0.194,1,11,GNG2
PPM1A,0.000545038817537553,0.506876898555461,0.25,0.071,1,11,PPM1A
PTEN,0.000548263475965722,0.47216349929762,0.375,0.134,1,11,PTEN
MTMR4,0.00055673952809475,0.32542317232091,0.25,0.069,1,11,MTMR4
ADAR2,0.000569529740678389,0.367505335051638,0.542,0.244,1,11,ADAR
YBX31,0.00057310430017388,0.987980501426026,0.25,0.072,1,11,YBX3
ATF41,0.000580272521805769,2.20965634349071,0.458,0.205,1,11,ATF4
MYADM,0.00058262299879812,0.723212707661346,0.375,0.136,1,11,MYADM
MTRNR2L101,0.000585040619687536,1.9898095056671,0.625,0.393,1,11,MTRNR2L10
AKAP8,0.000590475078636139,0.510570762846192,0.25,0.071,1,11,AKAP8
SERINC3,0.000594940031605545,0.623192318087142,0.333,0.115,1,11,SERINC3
DOK21,0.000604495404544541,1.37601885963316,0.417,0.17,1,11,DOK2
MARF1,0.00060457369338304,1.02316446511884,0.25,0.073,1,11,MARF1
PER1,0.000608442289880906,0.500791004707469,0.292,0.091,1,11,PER1
IRF3,0.000613660136103709,0.609694538833748,0.417,0.164,1,11,IRF3
TAOK32,0.000616682944762338,1.60684165093999,0.458,0.197,1,11,TAOK3
CD46,0.000626953098993775,1.19074295114151,0.5,0.234,1,11,CD46
KDM6B,0.00063946886862285,0.487088731044293,0.25,0.071,1,11,KDM6B
ITPR1,0.000642337373313484,1.70096016699881,0.25,0.073,1,11,ITPR1
PPM1B,0.000645529170563937,0.904760655392634,0.292,0.098,1,11,PPM1B
TSPYL22,0.000676108722906538,0.64401871518776,0.5,0.226,1,11,TSPYL2
ATG13,0.000705756954962531,0.500714460698287,0.25,0.072,1,11,ATG13
SLC39A10,0.000711549648906773,0.592730706875588,0.333,0.116,1,11,SLC39A10
CHMP2A1,0.000713577651558024,0.312588080761742,0.5,0.212,1,11,CHMP2A
ARHGAP4,0.000714147615808938,1.53529476210899,0.375,0.138,1,11,ARHGAP4
PRDM2,0.000714404133813011,1.37088689682275,0.5,0.221,1,11,PRDM2
LCOR,0.000737509645462818,0.470274192918495,0.333,0.114,1,11,LCOR
LBR1,0.00075961729681962,0.711431913532404,0.458,0.186,1,11,LBR
SPTY2D1,0.000759710409471133,1.64797486728015,0.292,0.1,1,11,SPTY2D1
SMAD4,0.000763210469887195,0.898540696693242,0.292,0.093,1,11,SMAD4
VPS13A,0.000780736902469769,0.63148987238951,0.292,0.095,1,11,VPS13A
SPG7,0.000783839969380925,0.625808433886258,0.333,0.118,1,11,SPG7
TACC1,0.000789719184893113,2.72331941459054,0.333,0.121,1,11,TACC1
TM2D1,0.000794158605799085,0.318180392577947,0.25,0.072,1,11,TM2D1
STK381,0.000794721285231598,0.392280547411995,0.417,0.161,1,11,STK38
FBXL5,0.000804320174841856,0.324738407892143,0.292,0.092,1,11,FBXL5
SENP7,0.000812804034686358,0.629291216908204,0.333,0.118,1,11,SENP7
CEP85L,0.000812875345562828,0.562450191283824,0.375,0.141,1,11,CEP85L
USP36,0.00083387978845416,0.491230427013139,0.292,0.094,1,11,USP36
ATP11B,0.000852477388166313,0.334045515564426,0.333,0.113,1,11,ATP11B
RSRP12,0.000862232360132108,2.36657085456793,0.75,0.512,1,11,RSRP1
MDM2,0.000887103977798293,0.646296706453239,0.25,0.075,1,11,MDM2
PSMA3-AS1,0.000891020591208048,0.710566409677178,0.5,0.241,1,11,PSMA3-AS1
ZFAND5,0.000911780533955081,2.22585687377706,0.375,0.152,1,11,ZFAND5
RILPL2,0.000926845130780975,2.67703673402351,0.292,0.099,1,11,RILPL2
RB1CC1,0.000951024895909995,0.898949897107787,0.375,0.146,1,11,RB1CC1
ANKLE2,0.000973076502253651,0.477509206458449,0.333,0.117,1,11,ANKLE2
NUMA1,0.001000706828413,0.838330757918209,0.375,0.141,1,11,NUMA1
PICALM,0.00100344352643202,0.889306610093748,0.25,0.075,1,11,PICALM
TAPBP2,0.00100450081582291,1.57719336557035,0.625,0.339,1,11,TAPBP
ARHGEF1,0.00102171400558196,1.15776440579163,0.5,0.242,1,11,ARHGEF1
CDK17,0.00102903618837272,0.496337191566296,0.25,0.075,1,11,CDK17
TALDO1,0.00103279967208118,3.45027111731058,0.417,0.187,1,11,TALDO1
FNIP1,0.00103850901824537,0.504517589317169,0.292,0.096,1,11,FNIP1
NFIC,0.0010455898221905,0.280889436072815,0.25,0.073,1,11,NFIC
GTF3C1,0.00107409201811361,0.285963041609121,0.25,0.073,1,11,GTF3C1
PTPN6,0.00107526204055905,0.76103960286705,0.292,0.1,1,11,PTPN6
NELFCD,0.00107696690438388,0.321650732314234,0.292,0.094,1,11,NELFCD
PHYKPL,0.00109793427278356,0.640997522205025,0.292,0.098,1,11,PHYKPL
PYCARD1,0.00109807009868702,1.68504257338096,0.375,0.157,1,11,PYCARD
TRPM7,0.00110006528940712,0.312352899670796,0.292,0.094,1,11,TRPM7
HECTD1,0.00111416302604976,0.591658803365165,0.375,0.146,1,11,HECTD1
STX4,0.00114244904626498,0.885994894757464,0.292,0.097,1,11,STX4
IDI1,0.00114808968757681,0.390570515088864,0.375,0.141,1,11,IDI1
NUDT21,0.00115584646141586,0.492525757160825,0.25,0.076,1,11,NUDT21
SNHG12,0.00115752548371906,0.321683880406779,0.292,0.095,1,11,SNHG12
NUP214,0.00116888568245926,0.487495115873665,0.25,0.076,1,11,NUP214
CLIP1,0.00117220863764142,1.53911343012629,0.333,0.121,1,11,CLIP1
PLEKHF2,0.00117838378475491,0.310537990441245,0.25,0.074,1,11,PLEKHF2
DOCK11,0.00126659993452939,0.422623135699709,0.333,0.12,1,11,DOCK11
ERCC6L2,0.00128874000454245,0.876015062056785,0.25,0.077,1,11,ERCC6L2
AKIRIN2,0.00132944700940768,0.471310169810001,0.333,0.121,1,11,AKIRIN2
ESYT2,0.00135015983035427,1.5590735605908,0.375,0.149,1,11,ESYT2
TUT7,0.00140624433254369,0.736094491247446,0.292,0.103,1,11,TUT7
ZNF2921,0.00143244471488899,3.64328016038539,0.5,0.234,1,11,ZNF292
NUFIP2,0.00143661168554267,4.00319885195305,0.458,0.221,1,11,NUFIP2
OTUB1,0.00145207429120746,0.853488573488715,0.333,0.122,1,11,OTUB1
IREB2,0.00150467474214276,0.310401992191057,0.292,0.097,1,11,IREB2
PPP4C,0.00154243576201721,0.319285635767498,0.292,0.097,1,11,PPP4C
IL27RA,0.00154331023738765,0.697573055631778,0.333,0.128,1,11,IL27RA
ETNK1,0.00155362094458972,0.278937727763753,0.292,0.097,1,11,ETNK1
TMEM161B-AS1,0.00155983413689416,0.448515550579997,0.25,0.078,1,11,TMEM161B-AS1
PIM3,0.00159082291161403,0.468479144654882,0.25,0.078,1,11,PIM3
ANKRD441,0.00159902069734812,0.857833119545285,0.542,0.269,1,11,ANKRD44
HIPK3,0.00160491747369463,1.39034717141332,0.25,0.082,1,11,HIPK3
DDX17,0.00160567984508392,0.272125470239108,0.75,0.473,1,11,DDX17
CTSD2,0.00163842477156386,0.813006897376353,0.375,0.161,1,11,CTSD
CYBC1,0.00166514007076231,0.489388361548904,0.292,0.1,1,11,CYBC1
NFKBIZ,0.00168718863008798,3.89935836599355,0.375,0.158,1,11,NFKBIZ
MAP3K2,0.00173090085809879,2.64836364734368,0.333,0.136,1,11,MAP3K2
U2AF2,0.00173479481752641,0.304093415733234,0.25,0.077,1,11,U2AF2
ZNF83,0.00173659451660064,0.296479885465595,0.292,0.098,1,11,ZNF83
ARRB2,0.00174277448953738,0.430262889335818,0.375,0.147,1,11,ARRB2
EXOC7,0.00174804329222306,0.312096954687815,0.25,0.078,1,11,EXOC7
CEP63,0.00175651250815727,0.439599842660419,0.25,0.079,1,11,CEP63
OSBPL81,0.00175880213391491,1.46122994696062,0.542,0.299,1,11,OSBPL8
TSN,0.00176397759301375,0.320528343486301,0.292,0.099,1,11,TSN
UBXN7,0.00177875433621374,0.279755120910962,0.25,0.077,1,11,UBXN7
IFNAR2,0.00180159190969908,0.469065921037776,0.292,0.101,1,11,IFNAR2
IL2RB2,0.00181367757919539,2.12621983073769,0.292,0.107,1,11,IL2RB
SFT2D2,0.00182352942232427,0.455715149218666,0.25,0.079,1,11,SFT2D2
WIPI2,0.00182924906917594,0.488951065306289,0.292,0.101,1,11,WIPI2
CSGALNACT2,0.00185494154211798,0.611042520390217,0.292,0.104,1,11,CSGALNACT2
PRPF8,0.00185608276406427,0.841333078060871,0.417,0.178,1,11,PRPF8
NHLRC3,0.00192110388449143,0.467712268854464,0.25,0.08,1,11,NHLRC3
PPP2R5A,0.00193233479139255,0.580638430920986,0.292,0.103,1,11,PPP2R5A
SRRM22,0.00194947721623505,2.53499666484475,0.792,0.62,1,11,SRRM2
SHOC2,0.00196040226963625,1.57330392024095,0.292,0.102,1,11,SHOC2
ZFC3H1,0.00196280802540622,1.0948227923478,0.417,0.189,1,11,ZFC3H1
ANKHD1,0.00202957917114057,0.799844853069172,0.417,0.179,1,11,ANKHD1
ICAM2,0.00203737097798448,0.251553909461241,0.417,0.17,1,11,ICAM2
DCAF8,0.00205065882112114,0.466305831819997,0.292,0.102,1,11,DCAF8
CSNK1D1,0.00206767068897986,1.82546651604993,0.333,0.133,1,11,CSNK1D
ELMO1,0.0020737075989506,0.301798075363462,0.25,0.079,1,11,ELMO1
BMS1,0.00208315164848748,0.472008740853061,0.25,0.081,1,11,BMS1
DDX3X,0.00209813883550287,9.97169188633239,0.708,0.525,1,11,DDX3X
EHMT2,0.00211075375448463,0.304977592686437,0.25,0.079,1,11,EHMT2
MBD5,0.00212144932945017,0.47777526231395,0.25,0.081,1,11,MBD5
PRPF4B1,0.00213000800721659,1.69633616373623,0.583,0.362,1,11,PRPF4B
EP400,0.00215718104741968,0.283646807944622,0.25,0.079,1,11,EP400
WSB11,0.00216294783701699,0.520179187271671,0.375,0.154,1,11,WSB1
FOXN2,0.00218556574760271,0.467136947134886,0.25,0.081,1,11,FOXN2
EZH1,0.00221660815788743,0.615839213146836,0.292,0.105,1,11,EZH1
CEBPB,0.00222570476422038,1.79110174923203,0.25,0.087,1,11,CEBPB
JMJD1C,0.0022475988415321,2.43021149172002,0.458,0.226,1,11,JMJD1C
BIN22,0.00226355423874545,0.918174176953102,0.667,0.412,1,11,BIN2
PCNX1,0.00228730688810053,0.391542704516873,0.375,0.151,1,11,PCNX1
ILF3,0.00233134392489755,0.878485594571458,0.458,0.219,1,11,ILF3
OGT,0.00234056886639121,1.97772706582439,0.333,0.138,1,11,OGT
TMF1,0.00234060256330218,0.281529085191501,0.417,0.174,1,11,TMF1
CREBRF,0.00235394169391375,0.90817595837676,0.458,0.224,1,11,CREBRF
AC092821.32,0.00240607782695262,0.838806846875169,0.333,0.13,1,11,AC092821.3
PTP4A22,0.00242354125656748,4.76761695937537,0.625,0.411,1,11,PTP4A2
RICTOR,0.00248241653028108,0.432868556926198,0.375,0.155,1,11,RICTOR
CCPG1,0.00251436967457507,0.259175983220101,0.25,0.08,1,11,CCPG1
CDV32,0.00251803864569558,0.907921532139169,0.667,0.439,1,11,CDV3
ZBTB7A1,0.00254214969660752,1.60676804035791,0.417,0.187,1,11,ZBTB7A
CREB1,0.0025638745994044,1.04788320409284,0.292,0.11,1,11,CREB1
PSTPIP1,0.00256566190610142,0.625019463916735,0.292,0.107,1,11,PSTPIP1
ITGB2,0.00256746865625675,12.9666083812996,0.667,0.377,1,11,ITGB2
SMARCA51,0.00258354325546701,1.44638585804271,0.5,0.267,1,11,SMARCA5
ACIN1,0.00261098107795735,0.930063205284204,0.375,0.16,1,11,ACIN1
MLXIP,0.0026324956068268,0.458202661632499,0.25,0.082,1,11,MLXIP
JADE1,0.00265026884751472,0.450853209211379,0.25,0.082,1,11,JADE1
CCDC186,0.00265898110912181,0.323205515047841,0.417,0.18,1,11,CCDC186
EIF3A2,0.00266902463811614,0.785631082136727,0.542,0.276,1,11,EIF3A
AC008105.3,0.00268386431354867,0.286804746234614,0.292,0.102,1,11,AC008105.3
MT-ND4L1,0.0027151266223695,2.58733608769376,0.75,0.508,1,11,MT-ND4L
MSI2,0.00274640793864651,0.594978285904168,0.292,0.108,1,11,MSI2
SDHD,0.00275149425745056,0.295877677013142,0.25,0.081,1,11,SDHD
USP481,0.00289690286790729,0.580586190187471,0.292,0.108,1,11,USP48
TRIM221,0.0028990806616002,1.56137353678943,0.375,0.171,1,11,TRIM22
CHTOP,0.00290725758042176,0.626469886717863,0.25,0.085,1,11,CHTOP
HMGXB3,0.00299283138779444,0.476336245499474,0.25,0.084,1,11,HMGXB3
SLC25A36,0.00299397206223374,0.714589274990702,0.333,0.137,1,11,SLC25A36
CELF21,0.00299473069703411,1.69926977981307,0.583,0.335,1,11,CELF2
SIN3A,0.00300057040460957,0.468065411870616,0.25,0.084,1,11,SIN3A
ANKRD13D,0.00300926311232947,1.22885074692012,0.375,0.165,1,11,ANKRD13D
ZFX,0.00306386732081022,1.02847896656799,0.333,0.138,1,11,ZFX
CDK6,0.00314079742316631,0.529160700434854,0.25,0.085,1,11,CDK6
VASP1,0.00316982445521543,1.61633482885064,0.333,0.137,1,11,VASP
SQSTM13,0.00323786104167745,0.335300723948179,0.5,0.258,1,11,SQSTM1
AFF4,0.00324134341672002,0.668086636258739,0.375,0.161,1,11,AFF4
UPF2,0.00326299257682928,0.497318859705336,0.375,0.158,1,11,UPF2
AKAP17A,0.00332922312582427,0.416731670108471,0.333,0.131,1,11,AKAP17A
SAMD92,0.00334769425167371,0.535911915241149,0.375,0.167,1,11,SAMD9
MLLT10,0.00339706545622179,0.845358346390609,0.25,0.085,1,11,MLLT10
SELPLG1,0.00341040534677356,2.08467260477451,0.375,0.162,1,11,SELPLG
NT5DC1,0.00347195306469156,0.273483771057217,0.25,0.083,1,11,NT5DC1
ZMYND11,0.00347568368005493,0.266235961446283,0.25,0.083,1,11,ZMYND11
DDRGK1,0.00347857980488647,0.468466986519023,0.292,0.108,1,11,DDRGK1
MPHOSPH9,0.00348617739724478,0.278621094859409,0.25,0.083,1,11,MPHOSPH9
TMPO2,0.00352083821822861,0.656113707372334,0.542,0.277,1,11,TMPO
TNRC6B,0.00368548251980365,1.44854049323811,0.625,0.378,1,11,TNRC6B
EXOSC9,0.00376604800026148,0.269325758501109,0.25,0.084,1,11,EXOSC9
MED15,0.00378062570084036,0.264562926283471,0.25,0.084,1,11,MED15
ZNF706,0.00385529592938485,0.729199422054922,0.458,0.218,1,11,ZNF706
ZBTB111,0.003906376633341,0.432509154958914,0.292,0.109,1,11,ZBTB11
TSEN54,0.00390970110328592,0.264252418451208,0.25,0.084,1,11,TSEN54
CSK1,0.00395331460754251,0.341201975267235,0.375,0.158,1,11,CSK
RANBP2,0.00399125459023691,0.615902522685562,0.25,0.088,1,11,RANBP2
AGFG1,0.00401788216133214,0.622668929829159,0.25,0.089,1,11,AGFG1
LPP,0.00402692981820667,0.938285848208728,0.25,0.088,1,11,LPP
MKNK2,0.00403488793921324,0.453760500834184,0.25,0.086,1,11,MKNK2
WDR82,0.00404176499389622,0.527231747411069,0.375,0.164,1,11,WDR82
UBN1,0.00405349781897043,1.59836813948271,0.292,0.119,1,11,UBN1
CHD91,0.00419872168244295,0.376690121117783,0.333,0.133,1,11,CHD9
SRSF111,0.0042038164453639,2.89881551677651,0.625,0.345,1,11,SRSF11
KDM5A1,0.00424138613102831,0.971779946059756,0.417,0.207,1,11,KDM5A
ITGA41,0.00428275053839756,9.83155590740575,0.583,0.366,1,11,ITGA4
STK24,0.00438494822840874,0.578948002388322,0.292,0.113,1,11,STK24
SUN23,0.00439602837815682,0.795668047935649,0.542,0.289,1,11,SUN2
FAM133B1,0.00443828830316412,3.67233082668755,0.5,0.284,1,11,FAM133B
NECAP2,0.0044504873951458,0.775277789761893,0.417,0.192,1,11,NECAP2
STK4,0.00452650041141035,4.91921924322305,0.875,0.574,1,11,STK4
ATXN7,0.00453080396258731,0.407031952022834,0.417,0.19,1,11,ATXN7
EXOSC1,0.00457795370381204,0.470371594953916,0.25,0.088,1,11,EXOSC1
TIMP11,0.00461481215469618,0.537123500919892,0.417,0.199,1,11,TIMP1
JPX1,0.00463539220300529,1.56612193520218,0.417,0.217,1,11,JPX
EHMT1,0.00466476329573495,0.42063503177553,0.333,0.136,1,11,EHMT1
SPTBN1,0.00469735826830901,0.472299136775643,0.375,0.169,1,11,SPTBN1
POLR2J31,0.00473025331671436,4.55759995240524,0.458,0.249,1,11,POLR2J3
ZNF331,0.00492092638681909,3.51042541455148,0.375,0.174,1,11,ZNF331
KMT2C1,0.00494466494945505,2.41552447847649,0.375,0.175,1,11,KMT2C
APMAP2,0.00500808227119863,0.603320913367112,0.292,0.116,1,11,APMAP
PPP2R2A,0.00502655059238925,0.808717495562238,0.292,0.112,1,11,PPP2R2A
SCAF111,0.00505424786879425,2.93681554732319,0.542,0.327,1,11,SCAF11
CDC25B,0.00512302696801285,0.390301161752154,0.333,0.136,1,11,CDC25B
RNF166,0.00521825349027223,0.531476849538709,0.333,0.14,1,11,RNF166
PPP6R1,0.00525638356684857,0.432871008350243,0.292,0.113,1,11,PPP6R1
PRPF38B2,0.00526459437592617,4.62336023057471,0.542,0.312,1,11,PRPF38B
KAT7,0.0052706149716436,0.446001022489185,0.292,0.113,1,11,KAT7
YIPF4,0.00527386636491926,2.72394435457431,0.25,0.096,1,11,YIPF4
PTPN18,0.00534409858466843,0.864904720878832,0.25,0.096,1,11,PTPN18
DDX39B,0.00550045783533991,1.68296687949197,0.5,0.271,1,11,DDX39B
NT5C1,0.00554718814880908,0.906022838819413,0.333,0.142,1,11,NT5C
NAAA,0.00562936406040328,0.43428912021231,0.25,0.09,1,11,NAAA
RIOK32,0.00568623662769825,2.10840098445204,0.375,0.18,1,11,RIOK3
HCG18,0.0057352805793275,2.56371687520063,0.292,0.114,1,11,HCG18
ST133,0.00578511102830483,0.528941437308759,0.583,0.323,1,11,ST13
RBM38,0.0060030394694927,0.678466648396486,0.333,0.147,1,11,RBM38
CD1642,0.00631042069945067,0.757094987130795,0.5,0.285,1,11,CD164
RNASEK2,0.00644093044757037,1.72506884622259,0.75,0.536,1,11,RNASEK
SNRK1,0.00648702754152042,0.843401515216379,0.375,0.172,1,11,SNRK
GMCL1,0.00677840252005844,0.422689561796819,0.25,0.092,1,11,GMCL1
DNAJC9,0.00679691779690313,0.725568555224541,0.25,0.097,1,11,DNAJC9
RAPGEF6,0.00684041517633942,0.507584296496357,0.375,0.175,1,11,RAPGEF6
C19orf25,0.00684092975923398,0.931828392312123,0.292,0.119,1,11,C19orf25
DCP2,0.0069106349271217,0.505239179473537,0.333,0.145,1,11,DCP2
YTHDC12,0.00695628494318244,3.56098936948797,0.5,0.306,1,11,YTHDC1
XRN2,0.00705650205987895,1.23122121624277,0.458,0.235,1,11,XRN2
C1orf35,0.00706517899576559,0.260605041247287,0.25,0.09,1,11,C1orf35
PRPF38A,0.00714584498124238,0.58863082943544,0.25,0.095,1,11,PRPF38A
